file	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity
 2.wav	0.995	118.03243548279592	583.287	1216.608	3011.249	70.70351642210045	74.9548454139605	68.51888612499715	56.65131904743083	58.98237683430417	76.38748307507709	46.38781095589049	28.797233204282286	71.14797789117864	76.83730468373602	79.07552831659002	82.77339167068129	77.87121481474632	62.042086289180446	37.49437290772325	41.507336721634715	125.27835263565686	-4.251328991860049	6.435959288963346	14.052197374669618	11.72113958779628	-5.683966652976636	17.5905777516082	-5.689326792557381	-2.2382236328540017	-11.62541377950265	-6.723236923567683	9.105891601998195	23.343	17.091283963541454	8.751230071991383	8.741524871937097	8.427194723923488	47.588003386933934
 2.wav	1	116.80867923114012	585.984	1234.837	3003.091	70.244829920057	74.50258605464636	67.9796770586266	56.41636318156679	55.241623794003814	76.09488833327607	43.984848069199536	32.60242137201132	70.67429322372341	76.31835098275143	78.00040903282814	82.5501096114341	74.02816126081059	62.29980148212788	37.39108880688762	41.517384524261594	124.16270250525186	-4.257756134589357	6.522908996019751	13.828466738490214	15.003206126053186	-5.850058413219074	11.382426697188215	-5.644057759028016	-1.6820580500767193	-11.875816387710685	-3.3538680370871816	8.374491741595527	22.661	14.802066588527703	8.640639747677628	8.567865642409341	8.366494781218027	47.1231096505042
 2.wav	1.005	115.69386098031282	578.87	1260.882	2972.597	69.82640549527991	74.0629570844417	66.6692918234672	56.56770563025238	54.691251455603236	74.48679138592033	45.25871607396197	31.5114386490795	70.25310399745011	75.86821145002611	76.6813295716809	82.48426270988298	72.90407724768151	61.4151701614321	37.18123050467851	41.62464772020134	121.29995797953154	-4.236551589161792	7.393665260974501	13.258699865027538	15.135154039676678	-4.660385890640413	13.74727742488247	-5.615107452575998	-0.8131181216547958	-12.231158712432872	-2.6509732502314023	8.83793383601801	23.143	14.738142657797155	6.394699093641574	6.365263697863718	6.159811182023293	46.65818819097591
 2.wav	1.01	114.67100547728288	576.032	1270.744	2950.243	69.5161979606073	73.79117632244892	66.25633855396917	56.64501937978012	57.075513450574164	74.14562776630555	45.359259922073825	30.555280648905203	69.93762750518866	75.57350547073197	76.10659047358965	82.49561080672609	75.08424678267703	61.531099919177194	37.032999264118416	41.59541838082964	119.15379401260168	-4.274978361841619	7.534837768479747	12.871178580827177	12.440684510033137	-4.629429805698251	14.803979273168622	-5.635877965543315	-0.5330850028576748	-12.557983301537433	-5.1466192774883694	8.406527586011464	24.717	15.063056554678376	8.006560062535439	7.984888541937134	7.720930586749955	46.197717239387615
 2.wav	1.015	113.7249221348654	572.054	1277.872	2927.323	69.2722250336016	73.59494360786785	65.83414966051934	56.3079423235204	57.34123335469641	73.16161099089892	43.048281211074475	27.752604630993613	69.69072586952065	75.36481795212023	75.6087464434407	82.07920685323882	75.13577740074035	60.93289427633181	36.87879331222591	41.5500168203927	117.01426794848524	-4.322718574266247	7.760793947348503	12.9642827100812	11.930991678905187	-3.8893859572973213	15.295676580080862	-5.674092082599586	-0.24392849132046024	-12.388480983718168	-5.445051531219704	8.75783159318884	23.228	21.26378272771224	11.259071583328868	11.194763509842545	10.97756899423894	45.73657398584304
 2.wav	1.02	112.814683039726	566.572	1290.216	2916.161	68.87354667024063	73.34880624616903	65.18980984466121	56.058696886927855	54.97805901511843	70.25537693241078	41.67588335594404	26.994822020978958	69.2907649251421	75.11394311820791	74.96627545639602	81.70468093854066	72.43804167569421	58.26366094606996	36.708837966644914	41.56507266035133	115.82470400300532	-4.475259575928405	8.158996401507821	12.814849783312773	13.895487655122196	-1.3818302621701548	14.68106133496508	-5.823178193065814	0.1476676618118944	-12.413916013398563	-3.147276750552109	11.027103979072137	23.492	18.797921810515717	11.047150348238702	11.00985531250556	10.796926467433677	45.2740486808052
 2.wav	1.025	111.96895189381262	563.058	1330.652	2887.244	68.64413344880697	73.15970499954837	64.70819960406723	55.86534202954972	50.14432736616625	67.46879557593908	41.83982766801755	27.786933597919678	69.05547258607585	74.90035122145363	74.35716541041207	81.34321510825806	67.01210837011418	56.53306304973996	36.5703912010465	41.91316059969562	113.29701841624983	-4.515571550741399	8.451505395481135	12.778791419257246	18.499806082640717	1.1753378728678854	14.05289407009787	-5.844878635377782	0.5431858110415675	-12.287742522182214	2.043364215961674	12.522409536335893	22.63	17.87263428455995	10.06550872239751	10.036675117813559	9.87246834227111	44.803798457208195
 2.wav	1.03	111.21964565072174	560.812	1382.656	2857.38	68.36165309281267	72.89118668094943	64.26000578156282	55.56527131470155	49.257923744368455	66.0185084567832	42.116724885986244	26.19263719902007	68.76572438145465	74.60124029336977	73.73522907678964	80.88273137538371	65.45807930009076	56.386334577928125	36.45870841668144	42.48245520566433	110.76449345080415	-4.529533588136758	8.631180899386607	12.796381778111126	19.10372934844422	2.3431446360294785	15.924087686966175	-5.835515911915124	0.8660112165801337	-12.117006993929067	3.307645081363887	12.379389803526522	23.892	16.820259980631427	8.80153487428475	8.794595118983459	8.661827489859883	44.32688233745003
 2.wav	1.035	110.57767459714842	557.674	1436.485	2813.4	68.27233195944638	72.70552779870968	63.85203312751959	55.41393721532762	48.71934682134894	63.49472366671174	45.20857730555993	32.31102716094426	68.67151029435443	74.39557189465873	73.23765098662837	80.56716812044094	64.20929453426935	55.414831414457176	36.34697119227551	43.18986433650116	107.25008674137179	-4.4331958392633055	8.853494671190091	12.858394744118755	19.552985138097434	4.777608292734634	12.897550144615664	-5.724061600304296	1.1579209080303627	-11.895657826086506	4.462215760085087	13.256678879897258	24.545	19.652457511072278	11.78002617666997	11.658595005325802	11.44116194372643	43.83506636988451
 2.wav	1.04	110.01154546118494	551.381	1484.401	2768.252	68.15736711661721	72.59297876576935	63.26304688888191	55.14470150962286	49.71113235725114	60.67254213825966	46.69603634732815	34.563882092953094	68.55717722984642	74.28774299352605	72.76197323708278	80.10507045485171	64.44997297859116	53.98886114494665	36.200927632141976	43.91223038777834	103.74493048468128	-4.435611649152136	9.329931876887436	13.012665606994346	18.44623475936607	7.484824978357551	12.13215425437506	-5.730565763679635	1.5257697564432675	-11.547893225005296	4.107204251255254	14.56831608489977	23.464	20.652137514084977	13.711368784194233	13.38422638227771	13.188953812780088	43.32797878830884
 2.wav	1.045	109.51248570198698	544.514	1524.162	2727.283	67.92687345836305	72.49464202931642	62.79656375503415	54.69015420875492	50.812672542506505	59.937079086640935	47.29531932260001	34.30729724542762	68.32955960223926	74.20398282966859	72.48489682942878	79.47378944471828	64.87401494695897	54.446983341921964	36.05244846847659	44.5764786131303	100.63330775219531	-4.567768570953376	9.698078274282274	13.236719249608129	17.114200915856543	7.9897943717221125	12.988022077172388	-5.874423227429332	1.7190860002398125	-11.144229842479021	3.455544655280292	13.882576260317293	22.953	19.327449142993302	13.947180851924477	12.92703982527116	12.744279293434317	42.78913027102006
 2.wav	1.05	109.10332605130111	534.128	1543.009	2691.314	67.65215161529859	72.16186828025897	61.806943607060774	54.263513105090084	54.48130693055687	60.79084031764803	47.52078898971352	37.721867948937394	68.06488356435867	73.91798354482573	71.96703989603269	78.84870941353502	67.96514768523548	55.955842687064184	35.861148412003274	44.89016817644124	97.96193629117246	-4.509716664960379	10.354924673198198	13.388638510208509	13.170844684741724	6.861311297650559	9.79892104077613	-5.853099980467064	1.950943648793043	-10.783825849176353	0.09973587912318749	12.109040877294483	21.5	17.42259654845524	12.297919604747023	10.563564528280615	10.341836444050433	42.206452354081605
 2.wav	1.055	108.79613142485495	526.663	1559.379	2674.143	67.5080597713625	71.79752405658043	61.21671738876197	53.57384442449073	55.146614703373004	61.30805176029844	46.44017844083528	38.5941604701388	67.92819333491256	73.58831825408443	71.74492486582257	78.01471271350012	68.18334763729646	56.83233192215166	35.71868165043565	45.180807740554805	96.6710800165278	-4.289464285217932	10.580806667818457	13.934215346871767	12.361445067989493	6.200008011064057	7.846017970696479	-5.660124919171864	1.843393388261859	-10.086519378587553	-0.25515430238390024	11.095861412760904	22.677	19.031468067054913	12.174391414189476	9.857355375517765	9.676116703026365	41.5579818044754
 2.wav	1.06	108.52263931847249	519.645	1590.676	2655.375	67.41416972318483	71.42016918149427	60.109043837412315	52.1625495755177	52.47387201037306	60.06160865850592	47.195400113828505	33.60612004007273	67.8409188415172	73.24254848130381	71.00600004890703	76.44808886179088	64.91615038985262	56.24849863841045	35.58364052648644	45.81077500563152	95.29214870612783	-4.0059994583094465	11.311125344081958	15.251620147667126	14.94029771281177	7.352561064678909	13.589280073755774	-5.40162963978662	2.2365484323967877	-8.607170020273685	2.924768451664576	11.592420203106741	22.625	18.66451868784827	13.9557343606679	9.085342946857162	8.998250931310386	40.83558496331995
 2.wav	1.065	108.17319972611905	508.504	1653.07	2605.214	67.20554484230658	71.0239260669337	58.72872464190602	50.23608829549957	47.66795117210218	57.58522777623327	45.76619772454717	30.549105239297774	67.6438390820855	72.90176746119387	70.31259800586415	74.26823779088828	59.02584619825666	55.48702578245646	35.372736697712725	47.220825682317994	91.78350515007581	-3.8183812246271174	12.295201425027678	16.96945654680701	19.5375936702044	9.620317066073312	15.217092485249395	-5.257928379108364	2.589169455329724	-6.624398708802772	8.617992883828848	12.156813299629043	22.169	18.57569693639008	13.625883925870681	9.093830981747818	8.968098561609342	40.03796790551018
 2.wav	1.07	107.6601173578961	488.882	1744.69	2571.098	66.93306848474353	70.67570381612722	56.50630171746269	47.7844969166115	46.652295526361144	56.29035926231775	46.346003424991466	34.334431589185826	67.39663235165148	72.67452349467275	69.69940827023444	71.61092311123095	56.28622208908088	55.878019172720045	34.212838232397615	49.607155348087154	89.37707718786214	-3.7426353313836955	14.169402098664534	19.148571568132027	20.280772958382386	10.642709222425779	12.01157183580564	-5.277891143021279	2.975115224438312	-4.21429075957947	11.110410262570596	11.518613178931432	22.828	17.70007474128416	13.089414541820537	9.64543175775611	9.429675867186596	39.19677382217831
 2.wav	1.075	107.02764965073564	456.665	1784.384	2565.393	66.3940374759136	70.0326434487559	51.21305167550476	45.65248440468615	51.30557130376256	54.387962747247094	48.838887305472255	35.800420179086714	66.91416365135785	72.30254918878644	68.74534299806444	68.76474895390342	59.255048992673935	53.63674306720746	34.21560278037152	50.696546981287646	88.830976482471	-3.6386059728422993	18.819591773251148	20.741553071227457	15.088466172151044	12.006074728666512	13.038467126385541	-5.38838553742859	3.557206190721999	-1.8505853025455679	7.659114658683919	13.277420584150391	20.274	15.85277457150072	12.906478562951119	9.982129348335235	9.67263343599461	38.352528195883046
 2.wav	1.08	106.31694489612939	420.859	1827.099	2521.417	66.18019367070367	69.319747671167	44.77148250448806	44.4746993474101	53.651670866076465	51.268502109498925	54.40861659453451	40.46989644102604	66.77947809802124	71.98013800222108	66.4754730721958	66.4754730721958	59.659303326605965	50.94284182820593	35.37450779483818	51.94191976492055	85.80473285487572	-3.1395540004633204	24.54826516667893	21.70549432329357	12.528522804627208	14.911691561204748	13.93872015350847	-5.2006599041998385	5.504664930025285	0.30400502582544675	7.120174771415279	15.836636269815315	19.468	14.865429110930242	12.628625210113281	10.730231401734285	10.493905500341024	37.57992482492317
 2.wav	1.085	105.54985087213439	400.918	1860.335	2511.594	65.89095537549598	68.76900473119292	43.8582905339985	44.50914235058353	53.70820359015812	49.93900574901882	58.333992029845795	41.05485688539873	66.53896874060514	71.6770919581346	61.192820078126324	65.74688918655498	58.497891896979894	49.6884850894986	36.54549140762548	52.931798922474655	84.9815071642218	-2.8780493556969446	24.910714197194423	21.381813024912447	12.182751785337857	15.951949626477159	17.279135144447068	-5.138123217529454	10.484271880008272	0.7920795540501615	8.041076843625248	16.850483651106543	18.609	10.329264677050912	9.063953394694948	8.078373892800485	7.97302192557992	36.94290046699308
 2.wav	1.09	104.68003301544431	360.298	1922.437	2695.945	65.58130124623246	68.21255268637957	44.159384737131305	49.90353159147428	54.86696806348803	46.92203768488622	57.09575928154851	37.80977911986455	66.36547746420715	71.84065307639008	53.22685687646071	69.27232660758024	57.09575928154851	41.64056777559829	40.28262988710562	55.002845135964414	96.96637741009711	-2.6312514401471105	24.053167949248262	15.67776965475818	10.714333182744426	18.659263561346236	19.28598016168396	-5.475175612182937	18.613796199929375	-2.906849143373094	9.269718182658636	24.724909688608854	17.98	10.162785201171296	8.802411843267548	7.873815014270279	7.814621054243553	36.490065220027084
 2.wav	1.095	103.78308155828383	345.348	1961.185	2711.462	64.67911722878104	67.56149311252491	33.70163844918652	52.53791411225045	52.15481734884422	45.06516551220045	53.24095387041855	37.48771268752436	65.51578726479323	71.47986224312378	40.79010754627472	71.14125940271946	53.24095387041855	39.42903925607472	42.00870055573932	56.319928090533146	97.77648131534605	-2.882375883743876	33.859854663338396	12.14120311653059	12.52429987993682	19.613951716580587	15.753241182894193	-5.964074978330544	30.689754696849057	-5.625472137926224	12.274833394374681	26.086748008718516	16.672	9.897998271486973	8.149821651747192	7.119019844546281	7.073426554213053	36.21001055171871
 2.wav	1.1	103.0216977910124	308.396	1963.608	2762.193	64.13867581492839	66.35115376391302	42.29594443639919	55.20869902948577	52.23198332079453	46.81214188606033	51.30981622407988	36.29469041505494	65.16998909142298	71.39931082209739	44.61428424251943	71.73966008300894	51.30981622407988	38.13758553322134	47.39992304725117	56.281486709457376	101.11590625220468	-2.2124779489846276	24.05520932751383	8.92997678544262	11.906692494133864	17.32653392886806	15.015125809024944	-6.229321730674414	26.78502657957796	-6.569670991585966	13.860172867343096	27.032403558201636	16.386	12.140109226668592	11.177549850855604	9.388126485325538	9.299047048427466	36.07159387377518
 2.wav	1.105	102.62944796238604	294.863	1989.429	2920.023	63.690874239617486	66.05212056115448	46.34830790015236	56.06273328368304	51.601924903645624	49.872358892213285	49.630693677864954	36.97574710475644	64.80854479533163	71.63214693282404	47.144220362812476	71.78030549914737	49.630693677864954	37.60231600773706	49.68174069109148	57.23074197328328	112.57165276587558	-2.3612463215369957	19.703812661002118	7.628140955934448	12.088949335971861	13.818515347404201	12.654946573108518	-6.823602137492415	24.487926570011567	-6.971760703815747	15.177851117466673	27.20622878759457	18.079	14.954642025966315	13.393353237952574	12.162177763880182	12.070045780114384	36.022658382919516
 2.wav	1.11	102.60721699538473	284.978	1905.889	2859.404	63.7215356873453	65.91806792161788	47.51667822750703	56.44007087187974	48.136269313198184	54.11288962021793	46.44501514440674	38.992484838745916	64.91882248159591	71.9977299998566	47.197489253172634	71.56125833249949	46.44501514440674	41.08399234449994	51.49601549804756	54.048152317569745	108.03389149279157	-2.196532234272574	18.401389694110847	7.2814648154655615	15.585266374147118	9.608646067127374	7.452530305660822	-7.078907518260692	24.80024074668397	-6.642435850903581	18.47380733718917	23.83483013709597	18.65	19.3326117533632	16.44392624856082	14.60405206802803	14.454724276608564	36.01212875297146
