file	label	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity
 3.wav	bah	0.806	145.98596159090448	827.872	1403.666	2836.784	78.4791075152827	78.25839060539931	73.60044778677826	64.0626680460871	62.61652891385357	76.14829786343857	63.160742469537475	59.748942485848026	78.84793124943512	79.79575553074265	81.2087571167182	93.55775891110703	86.67103123846319	73.53420696185276	42.644053648375156	47.26849629771679	120.67224783502404	0.220716909883393	4.657942818621052	14.416439469195609	15.862578601429135	2.3308096518441346	3.4117999836894484	-0.9478242813075326	-1.4130015859755503	-14.709827661671909	-7.823099989028066	5.31372428758236	28.547	25.114901076471355	14.30205053984717	14.158439092425308	13.65467652604588	57.79931398927694
 3.wav	bah	0.811	144.95903266332476	830.667	1410.932	2838.401	78.19627848690614	78.20090484471977	72.99087531777108	64.40177948726557	62.350955551782675	76.66509598291069	63.773152777765105	58.60686343350534	78.55706906757365	79.70343227658107	80.38145904701727	93.93117383637056	86.40611557389043	74.23000228882779	42.53901636085314	47.252823223316824	120.46770733621167	-0.0046263578136347405	5.210029526948688	13.794498999640567	15.845322935123463	1.5311825039954527	5.166289344259766	-1.1463632090074185	-0.6780267704362046	-15.374104768796911	-7.849046506316782	4.327066778745859	28.305	22.93781468439533	12.747657668191113	12.57220049902057	12.115768381929291	57.724759862977564
 3.wav	bah	0.816	143.81344670483514	832.653	1413.17	2834.092	77.93870804135962	78.06652771803874	72.5242440180534	64.39800643696367	62.66429755372282	76.69180455377352	64.35031536066958	55.061702738540816	78.29218835938983	79.53731589977838	79.71614291319656	93.9808212342494	86.7753432881402	74.44136049977607	42.415784317750386	47.14085235794848	119.73363816040245	-0.12781967667912397	5.542283699985347	13.540701604395949	15.2744104876368	1.2469034875860956	9.288612622128767	-1.2451275403885518	-0.17882701341818574	-15.688632874859579	-8.48315492875038	3.8508278596137586	25.21	21.525369181556343	11.487706251477421	11.241629353779746	10.879517214997819	57.597048168145804
 3.wav	bah	0.821	142.55350309238324	835.683	1413.768	2824.028	77.65124246567223	77.9083509858228	72.08523279478493	64.27360117725982	62.927936304587774	76.11400638284366	63.78577876349197	52.94618613855204	77.9965173852465	79.34350207111856	79.05477012183182	93.9447525175521	87.15648881247179	74.14939841011257	42.284453336682795	46.987311371871186	118.49289325400419	-0.25710852015058094	5.823118191037878	13.377641288412406	14.723306161084452	1.5372360828285707	10.839592624939932	-1.3469846858720587	0.28873194928674195	-15.948235132305598	-9.159971427225287	3.847118975133938	24.669	21.261676894100702	12.554861602620983	12.414419034888692	12.070423604324581	57.3951568554552
 3.wav	bah	0.826	141.18637870451477	841.97	1415.421	2802.715	77.33913728273826	77.86759282291078	71.52946509815948	63.69953989575188	62.927401626182096	75.80358212570269	61.30242758796781	52.43341792681764	77.6737601512557	79.25653153022498	78.21398327148755	93.52177366434464	87.36339682900874	74.4194407672259	42.15683675954086	46.83696157889781	116.31407948040611	-0.5284555401725157	6.338127724751303	13.639597386986381	14.411735656556168	1.5355551570355743	8.869009661150173	-1.5827713789692694	1.0425482587374262	-15.84801351308893	-9.689636677753029	3.254319384029813	23.403	20.225546947784167	9.509461822539413	9.160528109750887	8.86418922622172	57.107372016534256
 3.wav	bah	0.831	139.72208029952785	850.8	1424.907	2790.71	77.01877725391363	77.8336681785791	71.0056149493359	62.710029457228686	62.05646679093981	75.25999917516852	60.53828217139682	55.861228533860285	77.34022738994807	79.16578242353548	77.35184446421155	92.68533422138476	86.65863999794274	74.4816931425004	42.02974284917821	46.80262041830546	114.8774490617022	-0.8148909246654767	6.82805322924321	14.30874779668494	14.962310462973818	1.7587780787451095	4.677053637536538	-1.8255550335874062	1.8139379593239227	-15.345106831436695	-9.318412607994674	2.8585342474476647	20.767	19.124882955470078	8.073812834754282	7.673893895437124	7.345793164811027	56.72510734623497
 3.wav	bah	0.836	138.203109038893	858.877	1433.15	2793.058	76.67819484126089	77.70304162945578	70.4999365517599	61.29695682069018	59.99734832767154	72.56964745102312	58.458186705737454	58.51655735119814	76.98728578077147	78.98201573140229	76.53694976117924	91.41885639580131	84.76090877736553	72.10254402040847	41.89152675987301	46.74262344620501	114.57994906732438	-1.0248467881948926	7.203105077695881	15.381238020570713	16.68084651358935	4.108547390237774	-0.058370645460684045	-1.9947299506308127	2.445065970223041	-14.431570615029841	-7.773622996594057	4.884741760362999	22.774	17.42127659855322	7.571515560251271	7.578678828513742	7.431190181840751	56.25318921170536
 3.wav	bah	0.841	136.61991591668598	866.677	1441.875	2792.736	76.3603633947904	77.58759515917329	69.68336639700227	59.608571528589835	58.648356975126426	70.32496518765349	55.10264109243086	57.70014093028312	76.65735699073774	78.81473723855426	75.42561858519682	89.86908254533682	83.55682916794837	70.21900574395505	41.74360085491443	46.68416647881626	114.04790439331204	-1.2272317643828927	7.904228762171016	16.751791866200563	17.71200641966397	6.0353982071369074	-2.5974998378522614	-2.157380247816519	3.3891186533574427	-13.211725554599084	-6.899472177210626	6.4383512467826876	20.843	17.397968318656453	6.078680541367883	5.671882600039194	5.473505613637104	55.695062970030705
 3.wav	bah	0.846	134.95140943115626	869.326	1444.717	2783.203	76.03279234317526	77.3607135619213	68.76633234771401	58.62138424442944	59.18168185552743	70.86128782054172	52.70207894448294	53.734784058362294	76.3208963555484	78.54989581104184	74.29717436501716	88.95729299789178	84.16855982708125	71.07404129943288	41.560776020850284	46.51446390430743	112.76084915981542	-1.3279212187460416	8.594381214207289	17.411408098745817	16.85111048764783	5.1715045226335405	-1.0327051138793522	-2.2289994554934367	4.25272144602468	-12.636396642343385	-7.847663471532854	5.246855056115521	19.461	17.047149309824363	5.399931853633705	5.232305542043882	4.950905718921927	55.06656969396989
 3.wav	bah	0.851	133.11696398840553	868.201	1442.022	2769.32	75.75281339465607	76.98132171207283	67.71439935241673	58.75348878761405	58.7279254361034	69.58152976532136	54.19197543178455	42.401525991721236	76.03388256176777	78.14052912265109	73.0805446667794	89.12985069989304	83.76755758670407	70.02277659116251	41.34071680019166	46.22810287100583	111.0918247494469	-1.228508317416754	9.266922359656093	16.99932460704202	17.024887958552675	6.1712836293347095	11.790449440063313	-2.10664656088332	5.059984455871685	-13.095968138125272	-7.7336750249363035	6.011105970605257	16.889	16.456077187688372	6.491176812403251	6.2798238961272626	6.089770034922692	54.37108618355136
 3.wav	bah	0.856	131.12087519814463	860.73	1426.214	2807.858	75.50054120002784	76.73614846652947	66.32958239340962	58.80695900096423	57.29451568755771	67.96662171191136	55.23860263197967	44.87057209040618	75.77830470442994	77.88124335278519	71.6175843775282	89.18808681770815	82.40084404482234	67.33462784035493	41.07201647301039	45.704742851853254	113.47762650189549	-1.2356072665016313	10.406566073119848	16.693582199063613	18.206025512470127	7.5339194881164815	10.36803054157349	-2.1029386483552486	6.263658975256988	-13.409782113278212	-6.622539340392393	8.443676864075016	18.191	17.67945640214679	5.429553805106444	5.08269011272596	4.929080790716066	53.61825934614748
 3.wav	bah	0.861	129.01452235115391	861.452	1427.676	2830.533	75.21435559391185	76.68591118786473	64.52212511078002	58.365519054553786	55.276068233373834	66.40744026197095	55.18305692138381	41.58341486181029	75.48270793874318	77.79103789361429	69.59489522168515	88.80367277444039	80.4340704980657	65.46493022589475	40.82900958306369	45.45422333228162	114.58161940617971	-1.4715555939528855	12.163786077084708	16.84883653935806	19.938287360538013	8.8069153319409	13.599642059573519	-2.3083299548711125	8.196142671929138	-13.320964835697211	-4.951362559322519	10.017777712848428	16.842	12.035979281202886	5.178334879676506	4.56931959509625	4.349025210792466	52.797706491676735
 3.wav	bah	0.866	126.95839496282093	887.223	1453.496	2802.843	74.89489621284818	76.85960001195957	62.58657376616094	56.57637821314867	53.2595872610365	65.3813197929255	54.244731905563924	38.65045980415444	75.14125701354496	77.87146072151687	67.16294432901093	87.41473395875138	78.8619877462495	65.9725143704466	40.706170460086014	45.61623129685576	111.742142891834	-1.9647037991113905	14.273026245798633	18.31851799969951	21.63530895181168	9.513576419922686	15.594272101409487	-2.73020370797191	10.708516392505942	-12.273476945206426	-3.7207307327045385	9.168742643098355	20.375	12.744570925804112	6.9786266803412955	6.0527523700072035	5.885239184888796	51.90961841931546
 3.wav	bah	0.871	125.03191254640525	915.292	1476.576	2740.055	74.6662162985841	76.80680535100868	59.98867936135219	52.53780334525369	49.62158148759359	60.8584211658109	54.55050026026764	37.081016349000066	74.89250216240556	77.73393149907764	64.12686302626183	83.83226736013714	75.76368265292416	63.639166442974386	40.6042862265541	45.76833925480517	106.3314829506692	-2.1405890524245734	16.818125989656487	22.12841295333041	25.044634810990516	13.807795132773201	17.469483911267574	-2.8414293366720784	13.607068472815811	-8.939765197731575	-0.8711804905185971	11.253335719431178	18.274	13.05153621112842	2.128511484012772	1.7328718222520085	1.6703160106252624	50.94176976860599
 3.wav	bah	0.876	123.27815060207479	931.406	1468.679	2671.918	74.4536383145958	76.20797418708369	56.974993543564636	51.26422057428036	44.94404420457993	57.738189503612304	56.027656806230254	37.815151487449974	74.66874490709867	77.08794019498539	60.8710506389517	82.99642054623314	71.76246882190354	62.07761345338895	40.46824383423379	45.3951984242497	100.76750586240608	-1.7543358724878857	19.232980643519056	23.18941774031545	29.509594110015875	16.715448810983503	18.21250531878028	-2.4191952878867227	16.216889556033692	-8.327675639134469	2.906276085195131	12.591131453709721	16.697	12.380905114259829	0.17091633969209202	-0.16310901686848903	-0.17710332343388374	49.912763993309696
 3.wav	bah	0.881	121.67083728661125	916.939	1484.167	2669.678	74.31080936910493	75.50471869336256	54.2480836032481	51.056321943026674	46.51795042093949	57.66502991274487	54.15983914730645	41.214879442398654	74.52384503998067	76.37633584462507	58.110272321287866	82.41418739811392	72.67042673903194	62.04242547277236	40.2159066478545	45.45938882628169	100.1340265564071	-1.193909324257632	21.256635090114465	23.254487426078256	27.79285894816544	16.64577945636006	12.944959704907795	-1.852490804644404	18.26606352333721	-7.890342358133253	1.8534183009487322	12.481419567208313	17.703	13.988571035742645	0.589560021754414	-0.11319433307575766	-0.23039884224252086	48.841286915641206
 3.wav	bah	0.886	120.18493363068386	907.4	1469.637	2688.127	74.12622840376697	74.97881329864191	53.741100637102775	50.36490689616575	47.44646482425502	57.278646260084344	54.0801998989332	42.54432942412721	74.33839632706288	75.8468065558108	57.58555024443329	81.67167403922	73.5824891650684	60.88487333611114	39.999667356428716	45.00290368011295	101.02942588088939	-0.852584894874937	21.237712661539135	23.761321507601224	26.679763579511956	16.84758214368263	11.53587047480599	-1.5084102287479197	18.261256311377508	-7.333277712157113	0.7559071619944859	13.45352299095174	18.15	16.120074813950275	3.018765165718213	2.069836352745596	1.9088125480437255	47.780915606064866
 3.wav	bah	0.891	118.799306215314	874.236	1464.258	2784.771	73.97470965084294	74.51293273038964	52.07187788782408	49.42962765940442	48.090491271442986	56.74847051548326	53.24047963391183	40.850599828889116	74.19408524153579	75.4115661268011	56.07902625482591	80.13867006673235	73.32476719697745	57.76584874956296	39.69150577873745	44.72640741316572	107.74774916669142	-0.5382230795466967	22.441054842565556	24.545081991438522	25.884218379399954	17.226239135359677	12.389879805022716	-1.2174808852653172	19.332539871975193	-5.944584825196557	0.8693180445583408	16.428236491972825	20.069	15.244966365571642	6.871543958252667	6.091198831589022	5.931597003344555	46.76478427157949
 3.wav	bah	0.896	117.46702913763136	830.825	1448.111	2726.817	73.84048021954665	73.69410661268748	51.61394613885783	47.876798907172436	49.43475898577918	57.072693800431345	54.38102239926887	37.862323525546074	74.07327637652745	74.64976440818592	55.924710909773324	77.85964184031027	73.60650272668286	57.94764911792989	39.33535568524504	44.27896877839285	103.02852519065736	0.14637360685917145	22.08016047382965	25.963681312374213	24.405721233767466	16.767786419115303	16.518698873722798	-0.5764880316584708	18.725053498412592	-3.786365463782829	0.46677364984458336	16.125627258597554	19.615	16.15037109348507	4.815183623616411	4.280616497837533	4.191014987888206	45.8205954144142
 3.wav	bah	0.901	116.09523488355725	785.707	1439.183	2650.013	73.59573959190507	72.4343694802854	51.10759489444407	45.742370294752206	50.83565924284489	58.22810111131149	54.89112327416821	36.59381160049402	73.8441771768739	73.45697489084239	55.78919740969824	74.93189529769123	73.7615743629249	59.376289700533526	38.94525621050084	43.953937301912426	97.11139312364608	1.161370111619675	21.326774585841328	27.853369297152867	22.760080349060182	15.367638480593584	18.297311673674187	0.38720228603150986	17.66777748114415	-1.0877181208173283	0.08260281394899494	14.467887476340373	18.412	14.615296051807514	2.8883871761655717	2.0869604462802887	1.9862458528516556	44.916996954453374
 3.wav	bah	0.906	114.60091356942418	782.894	1454.685	2734.74	73.19890595772978	70.29632139152652	51.876855800796584	44.11206183865751	52.15714846719662	58.27561457374141	54.363701042693584	36.36967035721108	73.44111595304727	71.29279636757671	56.42611555215648	73.20928125265162	74.8145330979084	58.056588398098796	38.75676470457946	44.0112618054131	102.72939713833595	2.9025845662032594	18.419465590729935	29.086844119072268	21.041757490533158	14.92329138398837	17.994030685482507	2.14831958547056	14.866680815420231	0.2318347003956518	-1.373417144861122	15.384527554948477	18.137	15.28593377341407	2.830492692219333	2.112149775855311	2.061821102917913	44.00704520750891
 3.wav	bah	0.911	112.89554866027581	826.472	1473.046	2771.065	72.62902259916376	66.55845256240507	49.90524991216387	41.661343538713545	49.000892834031944	54.26753233930947	52.634150051259915	35.95829101594641	72.84386149581542	67.43886810815778	53.84010481882829	71.53770603315803	72.7871665199302	54.75579354671818	38.78170232753061	44.09723478825794	104.8584832376567	6.070570036758696	16.653202650241198	30.967679060450216	23.628129765131817	18.361490259854293	16.675859035313508	5.40499338765764	13.59876328932949	1.3061554626573866	0.056694975885221766	18.088067949097237	18.202	9.428659589707918	1.8397514240800419	1.1592166139990492	1.0956247490409006	43.02185779552061
 3.wav	bah	0.916	110.99597118510455	864.236	1495.623	2733.809	72.2543755757261	61.49749916509383	43.142715106638605	39.82563597156838	43.564205939755674	48.91898319048147	49.81024166085767	37.962857063028544	72.44692394421348	62.2842214979169	46.604883765743395	70.34779872825729	68.21278378264529	51.37873154338486	38.73346320520707	44.24370841592292	101.555558196706	10.756876410632273	18.354784058455223	32.42873960415772	28.690169635970427	23.33539238524463	11.847384597829127	10.162702446296578	15.679337732173508	2.0991252159561924	4.234140161568192	21.06819240082862	16.773	8.215133553285668	2.42685812160793	2.7180906182865265	2.6252124934986263	41.925511545060914
 3.wav	bah	0.921	108.84456843664616	895.758	1499.084	2794.099	71.60301592504008	60.97024956045024	41.77058139981406	37.39695584073067	38.836119880530326	50.25145110984903	50.53130497184469	38.29090792056392	71.77826628653702	61.68461127521481	44.87735735425162	68.5644895970253	64.43807405597175	52.39501718592463	38.61721800675076	44.01860668313655	105.26531180485256	10.632766364589841	19.19966816063618	34.206060084309414	32.76689604450976	21.351564815191054	12.240397051280773	10.093655011322205	16.80725392096319	3.213776689511718	7.340192230565265	19.38324910061239	15.6	3.4141210809484064	-0.9526716420374032	-0.49835435064986044	-0.5096491492481604	40.695228946190845
 3.wav	bah	0.926	106.41279506759187	1021.69	2087.744	2810.944	70.68834048500815	64.55338870393712	38.811283913255075	35.84042117971482	31.717873877714702	38.711159419308245	52.3434479985592	37.6173136170516	70.80588928796276	65.03027649810805	40.83873513128882	66.64345267448947	52.3434479985592	53.00417552859716	38.8711567116485	62.110282875699255	105.71857974773361	6.134951781071038	25.742104790682042	34.84791930529333	38.97046660729345	31.97718106569991	14.726134381507599	5.775612789854705	24.19154136681923	4.1624366134732895	18.462441289403557	17.801713759365597	15.682	2.446745161335052	2.5224023807642695	2.401693820976368	2.324819077661579	39.36426392891416
 3.wav	bah	0.931	103.63244174589227	1124.921	2212.436	2816.956	69.40976853984758	64.9424152907157	50.78075568892114	32.89045760138737	33.10493306738026	31.1467805118871	54.523516527103524	36.55900109895038	69.50311305950336	65.31989630655417	52.362243667674036	64.70742791579251	54.40993463296506	49.741218702294894	39.08652224103598	67.51331727967712	105.25595003726117	4.467353249131875	14.161659601794561	36.51931093846021	36.30483547246732	38.262988027960475	17.964515428153142	4.183216752949193	12.957652638880134	4.795685143710855	15.093178426538302	19.76189435720847	13.496	1.4138889996806148	0.3585647643442468	-0.4623050462524372	-0.5306391790529734	37.97637487408876
 3.wav	bah	0.936	100.43569560137587	894.606	1561.024	2378.351	67.2698215609535	65.2963341901678	52.25495471380286	30.907309230472315	37.35617079037957	44.883696418912336	55.84943354761833	34.58944580823511	67.41615303716043	65.89116528927198	54.807462959638336	61.912164096145446	62.2029293467002	56.998651431245364	37.62499068831417	44.0651653142829	75.71345574466378	1.9734873707857048	13.041379476364938	36.36251233048119	29.91365077057393	22.386125142041166	21.25998773938322	1.5249877478884457	11.083702329633645	5.503988941014981	5.213223690460225	10.417501605915064	13.685	4.370218172657017	1.6189848704449323	0.46775898996255183	0.34819310248175306	36.61778942452195
 3.wav	bah	0.941	96.77565931885131	773.554	1577.288	2384.106	65.53736759927192	63.38891402566903	50.52175660556509	27.208331442284013	39.13436138132408	49.445221715900686	54.44275365010255	31.405158415710353	65.70717019013911	64.08225785974449	53.56311288013595	56.10801688330408	60.33479575056469	58.96320164740601	36.64288673695567	43.89232634935848	75.17307795992495	2.148453573602886	12.867157420103943	38.329036156987904	26.40300621794784	16.09214588337123	23.0375952343922	1.624912330394622	10.51914497960854	9.599153306835028	5.372374439574422	6.7439685427331	14.105	4.531582255407632	-0.8552557058666754	-2.118041295571974	-2.241542427320713	35.34961739545237
 3.wav	bah	0.946	92.5414374284972	942.838	1564.985	2415.115	62.20169979564524	62.444959878601836	52.53421769945467	32.5276505494246	33.15910833294295	49.014155748343114	50.33574454901009	30.379876776361208	62.31634564141241	62.90916396628102	54.49001906269161	64.61996484027529	59.55476026381302	61.61662819780109	36.89029266288162	43.05797852189509	75.91533007264675	-0.24326008295659562	9.910742179147164	29.67404924622064	29.04259146270229	13.187544047302126	19.95586777264888	-0.5928183248686096	8.419144903589412	-2.303619198862876	2.7615853775993884	0.6997174436113198	12.11	6.1429632225903	-0.16132332003605593	-2.1305351398361343	-2.2880381568110444	34.23410909700432
 3.wav	bah	0.951	87.88746965754535	962.958	1652.845	2412.483	59.62699015989209	61.42485215101908	49.96122576681165	32.380781393581	33.758933432802	48.0667221943054	49.95708292352734	34.85716857138318	59.72437454658642	61.8185150658119	51.60756642053034	64.45440798009979	59.4944880564616	63.00476942329334	36.42059973164863	44.29668223772543	74.637382370228	-1.797861991126993	11.46362638420743	27.246208766311085	25.868056727090085	11.56026796558669	15.099914352144161	-2.0941405192254834	10.210948645281562	-4.73003343351337	0.22988649012481943	-3.2803948767069215	15.028	5.026074305073775	0.24138835612223858	0.1260983136418271	-0.1907697166053625	33.27683961827586
 3.wav	bah	0.956	83.13973368529803	982.994	1652.645	2435.888	57.47769057263807	59.76400394991325	47.77601840249001	27.691127004673923	33.77203960341082	44.68740429684392	51.14262565948021	35.46989380056004	57.562187054306975	60.105048454026885	49.192680942974185	60.25101766568048	60.192793553975946	59.60619894690436	35.93861173211745	43.60903534037199	74.78707270254263	-2.286313377275185	11.987985547423243	29.786563567964144	23.70565096922725	12.790286275794145	15.672731858920173	-2.5428613997199108	10.9123675110527	-2.688830611373504	-2.6306064996689713	-2.044011892597382	15.336	6.811299172057579	0.2766931214477879	-1.7455257303350784	-2.099693071122947	32.5030632986808
 3.wav	bah	0.961	0	982.994	1652.645	2435.888	0	0	0	-35.34469532915574	-29.204732963150732	-17.702283658195487	0	0	0	0	0	0	0	0	26.08201335056229	31.648730630745206	54.27581463682383	0	0	35.34469532915574	29.204732963150732	17.702283658195487	0	0	0	0	0	0	0	0	0	0	0	0
 3.wav	bah	0.966	0	982.994	1652.645	2435.888	0	0	0	-35.34469532915574	-29.204732963150732	-17.702283658195487	0	0	0	0	0	0	0	0	26.08201335056229	31.648730630745206	54.27581463682383	0	0	35.34469532915574	29.204732963150732	17.702283658195487	0	0	0	0	0	0	0	0	0	0	0	0
 3.wav	bah	0.971	0	982.994	1652.645	2435.888	0	0	0	-35.34469532915574	-29.204732963150732	-17.702283658195487	0	0	0	0	0	0	0	0	26.08201335056229	31.648730630745206	54.27581463682383	0	0	35.34469532915574	29.204732963150732	17.702283658195487	0	0	0	0	0	0	0	0	0	0	0	0
 3.wav	bah	0.976	0	982.994	1652.645	2435.888	0	0	0	-35.34469532915574	-29.204732963150732	-17.702283658195487	0	0	0	0	0	0	0	0	26.08201335056229	31.648730630745206	54.27581463682383	0	0	35.34469532915574	29.204732963150732	17.702283658195487	0	0	0	0	0	0	0	0	0	0	0	0
 3.wav	bah	0.981	0	982.994	1652.645	2435.888	0	0	0	-35.34469532915574	-29.204732963150732	-17.702283658195487	0	0	0	0	0	0	0	0	26.08201335056229	31.648730630745206	54.27581463682383	0	0	35.34469532915574	29.204732963150732	17.702283658195487	0	0	0	0	0	0	0	0	0	0	0	0
