Speaker,Filename,id,trial_number,tune,seg_Start,seg_End,Label,t,t_ms,f0,F0_semitones,H1H2c,CPP,H1A3c,keep_pulse,pulse_id,pulse_transform,f0_transformed,file_checked,tags,notes
demoSpeaker,110_33_rfr,110,33,rfr,0.43,0.72,only,19,0.62,110.032,-1.94352616434602,2.017,11.391,8.605,TRUE,159,1,110.032,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.43,0.72,only,20,0.63,109.248,-2.06732161107458,-1.254,10.405,5.26,TRUE,160,1,109.248,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.43,0.72,only,21,0.64,108.499,-2.1864230836058,-12.764,14.292,-11.076,TRUE,161,1,108.499,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.43,0.72,only,22,0.65,107.191,-2.39639868705551,-1.903,18.255,2.266,TRUE,162,1,107.191,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.43,0.72,only,23,0.66,105.407,-2.68695589270897,3.234,19.148,5.416,TRUE,163,1,105.407,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.43,0.72,only,24,0.67,103.839,-2.94642329487894,5.966,19.664,9.877,TRUE,164,1,103.839,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.43,0.72,only,25,0.68,103.961,-2.92609503903163,6.505,19.019,9.239,TRUE,165,1,103.961,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.43,0.72,only,26,0.69,104.88,-2.77372894609803,4.702,18.545,9.132,TRUE,166,1,104.88,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.43,0.72,only,27,0.7,102.548,-3.16301177270963,2.605,21.907,9.117,TRUE,167,1,102.548,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.43,0.72,only,28,0.71,102.196,-3.2225392788316,-0.116,17.23,5.499,TRUE,168,1,102.196,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.43,0.72,only,29,0.72,100.969,-3.43165502274028,2.56,14.783,8.874,TRUE,169,1,100.969,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,1,0.73,101.262,-3.381489426832,8.07,12.362,12.293,TRUE,170,1,101.262,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,2,0.74,104.923,-2.76663247320182,12.345,14.254,10.051,TRUE,171,1,104.923,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,3,0.75,103.937,-2.93009215467124,13.144,12.295,9.964,TRUE,172,1,103.937,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,4,0.76,102.851,-3.11193418251908,11.531,13.334,28.543,TRUE,173,1,102.851,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,5,0.77,103.579,-2.98982561179579,7.341,15.571,10.387,TRUE,174,1,103.579,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,6,0.78,104.161,-2.89282158246322,8.862,11.801,16.769,TRUE,175,1,104.161,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,7,0.79,107.28,-2.3820303259054,14.511,10.163,22.587,TRUE,176,1,107.28,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,8,0.8,110.35,-1.89356447875537,23.239,11.199,28.566,TRUE,177,1,110.35,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,9,0.81,108.923,-2.118900554393,34.009,14.204,30.284,TRUE,178,1,108.923,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,10,0.82,105.806,-2.62154673633348,19.781,5.574,33.235,TRUE,179,1,105.806,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,11,0.83,106.33,-2.53601967004283,10.317,12.49,31.902,TRUE,180,1,106.33,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,12,0.84,108.58,-2.17350336640768,3.765,14.803,18.75,TRUE,181,1,108.58,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,13,0.85,105.952,-2.59767418264344,0.408,16.398,-0.704,TRUE,182,1,105.952,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,14,0.86,103.191,-3.05479824800551,-1.213,20.377,-3.68,TRUE,183,1,103.191,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,15,0.87,102.929,-3.09880984951351,0.955,23.223,-3.95,TRUE,184,1,102.929,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,16,0.88,103.837,-2.94675674391476,3.769,21.428,-0.989,TRUE,185,1,103.837,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,17,0.89,104.73,-2.79850688147217,4.377,19.324,2.695,TRUE,186,1,104.73,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,18,0.9,104.511,-2.83474647076771,3.137,19.887,5.549,TRUE,187,1,104.511,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,19,0.91,104.88,-2.77372894609803,0.921,22.939,5.353,TRUE,188,1,104.88,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,20,0.92,105.273,-2.70897842867418,-0.19,19.73,5.426,TRUE,189,1,105.273,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,21,0.93,106.429,-2.51990827797693,1.952,19.472,6.634,TRUE,190,1,106.429,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,22,0.94,108.311,-2.21644679863722,3.18,20.497,8.518,TRUE,191,1,108.311,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,23,0.95,110.756,-1.82998575959854,3.503,19.43,12.684,TRUE,192,1,110.756,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,24,0.96,114.996,-1.17959987896752,4.804,15.967,16.216,TRUE,193,1,114.996,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,25,0.97,119.609,-0.498692640651088,7.245,9.677,20.823,TRUE,194,1,119.609,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,26,0.98,123.21,0.0148282036434586,11.404,15.496,23.267,TRUE,195,1,123.21,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,27,0.99,129.773,0.913279011056705,14.46,15.643,21.706,TRUE,196,1,129.773,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,28,1,132.96,1.33330341248505,12.176,13.843,20.223,TRUE,197,1,132.96,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,29,1.01,136.303,1.76320375667215,6.084,17.104,15.709,TRUE,198,1,136.303,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,30,1.02,139.405,2.1527836483024,-1.018,15.159,6.547,TRUE,199,1,139.405,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,31,1.03,144.273,2.74701194542287,1.596,13.383,7.929,TRUE,200,1,144.273,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,32,1.04,147.061,3.07837236887017,5.874,11.144,9.51,TRUE,201,1,147.061,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,33,1.05,150.64,3.49465482661165,5.817,12.743,11,TRUE,202,1,150.64,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,34,1.06,152.503,3.70744744522337,4.518,14.317,12.535,TRUE,203,1,152.503,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,35,1.07,152.303,3.68472828224729,5.193,12.239,6.031,TRUE,204,1,152.303,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,36,1.08,151.464,3.58909517788154,7.136,13.949,8.842,TRUE,205,1,151.464,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,37,1.09,152.419,3.6979090279363,3.897,17.146,4.212,TRUE,206,1,152.419,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,38,1.1,149.597,3.37437089245643,4.514,14.136,5.954,TRUE,207,1,149.597,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,39,1.11,144.077,2.72347652486616,4.735,17.006,12.04,TRUE,208,1,144.077,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,40,1.12,141.161,2.36949463155006,3.244,17.175,5.718,TRUE,209,1,141.161,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,41,1.13,137.867,1.96072204265377,4.137,15.416,5.766,TRUE,210,1,137.867,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,42,1.14,134.1,1.48110681274295,10.537,11.85,13.239,TRUE,211,1,134.1,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,43,1.15,127.535,0.612114685865589,12.995,10.117,13.472,TRUE,212,1,127.535,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,44,1.16,126.302,0.443925779495376,9.617,10.347,17.442,TRUE,213,1,126.302,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,45,1.17,123.134,0.00414608498796405,11.571,15.588,18.43,TRUE,214,1,123.134,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,46,1.18,121.139,-0.278643148558991,11.79,11.372,12.91,TRUE,215,1,121.139,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,47,1.19,119.805,-0.470346599949781,10.443,13.698,8.473,TRUE,216,1,119.805,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,48,1.2,118.183,-0.706333717580856,13.227,10.647,9.019,TRUE,217,1,118.183,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,49,1.21,114.09,-1.31653589653812,12.442,16.973,9.232,TRUE,218,1,114.09,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,50,1.22,112.226,-1.60172061524932,11.34,9.375,7.263,TRUE,219,1,112.226,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,51,1.23,110.911,-1.80577454896816,11.37,19.195,10.81,TRUE,220,1,110.911,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,52,1.24,109.934,-1.95895227092921,8.055,11.137,11.875,TRUE,221,1,109.934,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,53,1.25,108.995,-2.10746057641335,3.989,19.016,11.456,TRUE,222,1,108.995,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,54,1.26,107.88,-2.28547491393184,-0.957,18.943,10.205,TRUE,223,1,107.88,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,55,1.27,107.297,-2.37928716341401,-2.707,8.782,9.49,TRUE,224,1,107.297,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,56,1.28,107.37,-2.3675126391086,1.725,12.36,12.879,TRUE,225,1,107.37,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,0.72,1.29,harmony,57,1.29,107.679,-2.31776103000362,5.394,12.785,12.18,TRUE,226,1,107.679,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,1,1.3,106.161,-2.56355764727313,7.691,10.451,13.436,TRUE,227,1,106.161,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,2,1.31,103.392,-3.02110930422307,6.557,16.171,13.377,TRUE,228,1,103.392,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,3,1.32,102.923,-3.09981906043178,2.037,13.176,11.002,TRUE,229,1,102.923,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,4,1.33,102.525,-3.16689511018414,0.031,10.424,8.296,TRUE,230,1,102.525,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,5,1.34,102.431,-3.18277520269401,0.949,11.6,10.27,TRUE,231,1,102.431,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,6,1.35,102.642,-3.14714978996227,2.509,13.005,9.537,TRUE,232,1,102.642,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,7,1.36,103.801,-2.9527599250657,2.605,11.717,11.461,TRUE,233,1,103.801,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,8,1.37,105.254,-2.71210329598541,3.607,9.07,5.534,TRUE,234,1,105.254,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,9,1.38,104.688,-2.80545106306455,3.612,11.432,7.872,TRUE,235,1,104.688,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,10,1.39,103.894,-2.93725596230071,2.481,11.795,3.702,TRUE,236,1,103.894,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,11,1.4,103.399,-3.01993723790025,2.582,13.664,5.21,TRUE,237,1,103.399,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,12,1.41,102.836,-3.11445923376511,2.756,12.943,5.783,TRUE,238,1,102.836,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,13,1.42,102.685,-3.13989861839709,3.484,18.769,7.415,TRUE,239,1,102.685,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,14,1.43,102.615,-3.1517044038945,2.33,9.521,9.473,TRUE,240,1,102.615,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,15,1.44,102.4,-3.18801545011074,1.477,21.299,7.458,TRUE,241,1,102.4,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,16,1.45,102.049,-3.247459492218,1.161,17.177,3.145,TRUE,242,1,102.049,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,17,1.46,101.71,-3.30506567247374,2.973,11.761,-0.396,TRUE,243,1,101.71,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,18,1.47,101.519,-3.33760687483442,3.591,15.841,5.243,TRUE,244,1,101.519,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,19,1.48,101.074,-3.4136608738198,2.097,10.813,4.783,TRUE,245,1,101.074,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,20,1.49,99.805,-3.63239605606214,0.141,12.941,4.294,TRUE,246,1,99.805,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,21,1.5,97.931,-3.96055377618433,-3.14,10.989,5.738,TRUE,247,1,97.931,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,22,1.51,101.279,-3.37858325189426,0.37,14.004,7.473,TRUE,248,1,101.279,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.29,1.52,made,23,1.52,107.478,-2.35010746958895,4.174,12.786,7.47,TRUE,249,1,107.478,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.52,1.57,a,1,1.53,105.029,-2.74915125608615,5.312,9.573,4.734,TRUE,250,1,105.029,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.52,1.57,a,2,1.54,100.973,-3.43096918857035,2.401,12.375,6.982,TRUE,251,1,100.973,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.52,1.57,a,3,1.55,99.402,-3.70244261803685,-3.396,9.723,1.262,TRUE,252,1,99.402,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.52,1.57,a,4,1.56,98.097,-3.93123297294809,-1.695,14.008,3.696,TRUE,253,1,98.097,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.52,1.57,a,5,1.57,97.453,-4.04526199450659,1.904,9.571,5.85,TRUE,254,1,97.453,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,1,1.58,97.695,-4.00232444406961,2.512,8.934,10.407,TRUE,255,1,97.695,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,2,1.59,98.986,-3.77504725339549,-1.162,13.619,7.02,TRUE,256,1,98.986,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,3,1.6,101.353,-3.36593852398098,-1.778,8.687,5.209,TRUE,257,1,101.353,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,4,1.61,102.976,-3.09090639872608,1.284,13.532,6.788,TRUE,258,1,102.976,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,5,1.62,101.801,-3.28958323575387,1.711,13.798,10.949,TRUE,259,1,101.801,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,6,1.63,102.545,-3.16351824559243,1.578,11.974,8.026,TRUE,260,1,102.545,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,7,1.64,101.366,-3.36371810629258,0.316,9.223,10.001,TRUE,261,1,101.366,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,8,1.65,102.074,-3.24321882835914,-0.346,10.355,8.85,TRUE,262,1,102.074,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,9,1.66,102.122,-3.2350796644298,0.75,10.747,10.398,TRUE,263,1,102.122,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,11,1.68,109.738,-1.989845781587,1.98,16.852,8.61,TRUE,264,1,109.738,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,12,1.69,107.643,-2.32354998109521,5.68,14.066,7.911,TRUE,265,1,107.643,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,13,1.7,105.598,-2.65561390615088,5.843,14.181,2.434,TRUE,266,1,105.598,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,14,1.71,105.167,-2.7264191077011,3.879,10.931,0.539,TRUE,267,1,105.167,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,15,1.72,105.042,-2.74700854789067,2.2,10.158,-1.203,TRUE,268,1,105.042,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,16,1.73,105.065,-2.74321825215682,3.792,15.531,3.327,TRUE,269,1,105.065,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,17,1.74,104.382,-2.85612863491098,5.835,14.662,5.198,TRUE,270,1,104.382,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,18,1.75,103.436,-3.01374334803647,5.176,11.579,6.214,TRUE,271,1,103.436,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,19,1.76,104.27,-2.87471443635245,4.847,13.005,6.264,TRUE,272,1,104.27,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,20,1.77,105.267,-2.70996516794436,3.422,11.635,4.456,TRUE,273,1,105.267,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,21,1.78,105.483,-2.67447793800036,3.205,11.731,6.529,TRUE,274,1,105.483,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,22,1.79,105.485,-2.67414969219073,3.502,15.703,9.805,TRUE,275,1,105.485,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,23,1.8,105.705,-2.63808059530498,4.461,17.413,8.579,TRUE,276,1,105.705,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,24,1.81,106.412,-2.52267381458846,4.972,13.095,6.993,TRUE,277,1,106.412,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,25,1.82,107.025,-2.4232300077477,5.02,16.459,8.153,TRUE,278,1,107.025,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,26,1.83,107.486,-2.34881889360424,3.959,16.376,6.176,TRUE,279,1,107.486,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,27,1.84,107.927,-2.27793410185507,2.854,17.943,6.474,TRUE,280,1,107.927,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,28,1.85,108.409,-2.2007896420875,2.135,23.437,4.426,TRUE,281,1,108.409,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,29,1.86,108.896,-2.12319249582733,2.748,19.715,5.397,TRUE,282,1,108.896,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,30,1.87,109.305,-2.05829127582096,3.596,19.015,8.018,TRUE,283,1,109.305,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,31,1.88,109.446,-2.03597329467122,4.326,18.888,8.127,TRUE,284,1,109.446,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,32,1.89,109.279,-2.06240979185946,4.871,9.189,7.687,TRUE,285,1,109.279,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,33,1.9,109.495,-2.02822413212783,5.978,16.547,10.471,TRUE,286,1,109.495,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,34,1.91,109.443,-2.03644784589559,4.768,13.842,10.011,TRUE,287,1,109.443,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,35,1.92,109.576,-2.01542189318569,4.319,9.904,12.967,TRUE,288,1,109.576,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,36,1.93,110.361,-1.89183882171467,4.83,13.466,7.573,TRUE,289,1,110.361,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,37,1.94,111.719,-1.68010925196657,6.188,10.346,12.971,TRUE,290,1,111.719,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,38,1.95,112.925,-1.49422506886055,6.063,12.904,13.993,TRUE,291,1,112.925,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,39,1.96,114.496,-1.25503766278454,5.604,18.726,13.43,TRUE,292,1,114.496,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,40,1.97,116.589,-0.941423888418164,8.311,9.961,11.798,TRUE,293,1,116.589,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,41,1.98,118.427,-0.670627597153792,9.422,12.251,12.445,TRUE,294,1,118.427,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,42,1.99,119.365,-0.534045545549904,13.214,9.002,36.628,TRUE,295,1,119.365,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,43,2,119.571,-0.504193677060325,15.52,14.314,38.178,TRUE,296,1,119.571,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,44,2.01,119.961,-0.447818589325763,16.646,11.287,44.434,TRUE,297,1,119.961,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,45,2.02,120.525,-0.366614877355737,22.126,14.984,50.983,TRUE,298,1,120.525,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,46,2.03,120.486,-0.37221778581244,24.496,11.929,46.892,TRUE,299,1,120.486,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,47,2.04,120.843,-0.320997169445982,30.574,13.004,43.456,TRUE,300,1,120.843,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,48,2.05,122.305,-0.112803420545405,27.863,9.993,35.692,TRUE,301,1,122.305,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,49,2.06,123.693,0.0825622621485998,24.471,8.607,32.422,TRUE,302,1,123.693,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,50,2.07,122.173,-0.131498183811069,34.665,13.729,34.487,TRUE,303,1,122.173,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,51,2.08,119.854,-0.463267335696294,27.572,15.033,32.99,TRUE,304,1,119.854,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,52,2.09,120.352,-0.391482634923756,20.654,10.872,28.539,TRUE,305,1,120.352,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,53,2.1,121.986,-0.158017036728799,32.26,12.001,26.27,TRUE,306,1,121.986,TRUE,"",""
demoSpeaker,110_33_rfr,110,33,rfr,1.57,2.2,move,54,2.11,122.165,-0.132631848848639,31.073,10.661,25.63,TRUE,307,1,122.165,TRUE,"",""
demoSpeaker,114_13_rfr,114,13,rfr,0.42,0.67,only,3,0.45,177.196,6.30554841038487,3.163,19.053,-24.596,TRUE,308,1,177.196,TRUE,"",""
demoSpeaker,114_13_rfr,114,13,rfr,0.42,0.67,only,4,0.46,164.563,5.02507596212095,8.241,9.189,-7.679,TRUE,309,1,164.563,TRUE,"",""
demoSpeaker,114_13_rfr,114,13,rfr,0.42,0.67,only,5,0.47,151.268,3.56667786348935,9.048,16.043,-12.106,TRUE,310,1,151.268,TRUE,"",""
demoSpeaker,114_13_rfr,114,13,rfr,0.42,0.67,only,6,0.48,134.131,1.4851084572777,5.555,17.357,11.748,TRUE,311,1,134.131,TRUE,"",""
demoSpeaker,114_13_rfr,114,13,rfr,0.42,0.67,only,7,0.49,117.681,-0.780027100623845,4.462,18.971,15.578,TRUE,312,1,117.681,TRUE,"",""
demoSpeaker,114_13_rfr,114,13,rfr,0.42,0.67,only,8,0.5,118.931,-0.597106310988381,7.441,16.329,16.053,TRUE,313,1,118.931,TRUE,"",""
demoSpeaker,114_13_rfr,114,13,rfr,0.42,0.67,only,9,0.51,118.45,-0.667265651227962,7.706,11.88,21.466,TRUE,314,1,118.45,TRUE,"",""
demoSpeaker,114_13_rfr,114,13,rfr,0.42,0.67,only,10,0.52,117.871,-0.752098274660928,8.371,15.483,16.765,TRUE,315,1,117.871,TRUE,"",""
demoSpeaker,114_13_rfr,114,13,rfr,0.42,0.67,only,11,0.53,116.908,-0.894120153873786,8.288,11.626,14.004,TRUE,316,1,116.908,TRUE,"",""
